shot_name,match_id,index
non_goals/14705,3857300,3198
non_goals/14706,3857299,131
non_goals/14707,3857299,215
non_goals/14708,3857299,220
non_goals/14709,3857299,227
non_goals/14710,3857299,560
goals/1742,3857299,783
goals/1743,3857299,1147
non_goals/14711,3857299,1611
non_goals/14712,3857299,1719
non_goals/14713,3857299,1985
non_goals/14714,3857299,2051
goals/1744,3857299,2205
goals/1745,3857299,2277
non_goals/14715,3857299,2466
goals/1746,3857299,2469
non_goals/14716,3857299,2631
non_goals/14717,3857299,2654
non_goals/14718,3857299,2658
non_goals/14719,3857299,2833
non_goals/14720,3857299,2861
non_goals/14721,3857299,2925
non_goals/14722,3857299,3003
non_goals/14723,3857299,3008
non_goals/14724,3857299,3055
non_goals/14725,3857299,3152
non_goals/14726,3857299,3312
non_goals/14727,3857299,3342
non_goals/14728,3857298,175
non_goals/14729,3857298,257
non_goals/14730,3857298,441
non_goals/14731,3857298,591
non_goals/14732,3857298,1303
non_goals/14733,3857298,1589
non_goals/14734,3857298,1780
non_goals/14735,3857298,2315
non_goals/14736,3857298,2390
non_goals/14737,3857298,2621
non_goals/14738,3857298,2692
non_goals/14739,3857298,2838
goals/1747,3857298,2862
goals/1748,3857298,3028
goals/1749,3857298,3071
goals/1750,3857298,3410
non_goals/14740,3857298,3440
non_goals/14741,3857298,3557
non_goals/14742,3857298,3661
non_goals/14743,3857297,276
non_goals/14744,3857297,425
non_goals/14745,3857297,782
non_goals/14746,3857297,1052
goals/1751,3857297,1237
non_goals/14747,3857297,1246
non_goals/14748,3857297,1316
non_goals/14749,3857297,1736
non_goals/14750,3857297,1743
non_goals/14751,3857297,1838
non_goals/14752,3857297,1876
non_goals/14753,3857297,1881
non_goals/14754,3857297,2072
non_goals/14755,3857297,2086
non_goals/14756,3857297,2130
non_goals/14757,3857297,2217
non_goals/14758,3857297,2316
non_goals/14759,3857297,2410
non_goals/14760,3857297,2575
non_goals/14761,3857297,2674
goals/1752,3857297,2709
non_goals/14762,3857297,2837
non_goals/14763,3857297,2958
non_goals/14764,3857297,3160
non_goals/14765,3857296,18
non_goals/14766,3857296,485
non_goals/14767,3857296,564
non_goals/14768,3857296,648
non_goals/14769,3857296,1009
non_goals/14770,3857296,1346
non_goals/14771,3857296,1355
non_goals/14772,3857296,1794
non_goals/14773,3857296,1949
non_goals/14774,3857296,2109
non_goals/14775,3857296,2117
non_goals/14776,3857296,2273
non_goals/14777,3857296,2286
non_goals/14778,3857296,2343
non_goals/14779,3857296,2358
non_goals/14780,3857296,2400
non_goals/14781,3857296,2508
non_goals/14782,3857296,2543
non_goals/14783,3857296,2828
non_goals/14784,3857296,2833
non_goals/14785,3857296,2880
non_goals/14786,3857296,3104
non_goals/14787,3857296,3145
non_goals/14788,3857296,3542
non_goals/14789,3857296,3855
non_goals/14790,3857296,3858
non_goals/14791,3857296,3959
non_goals/14792,3857293,624
non_goals/14793,3857293,700
non_goals/14794,3857293,802
goals/1753,3857293,805
goals/1754,3857293,950
non_goals/14795,3857293,1049
non_goals/14796,3857293,1519
non_goals/14797,3857293,1718
non_goals/14798,3857293,2375
non_goals/14799,3857293,2551
non_goals/14800,3857293,2558
non_goals/14801,3857293,2590
non_goals/14802,3857293,2830
non_goals/14803,3857293,2910
non_goals/14804,3857293,2975
non_goals/14805,3857293,3347
non_goals/14806,3857293,3371
non_goals/14807,3857293,3393
non_goals/14808,3857293,3442
non_goals/14809,3857292,66
non_goals/14810,3857292,247
non_goals/14811,3857292,274
goals/1755,3857292,335
non_goals/14812,3857292,536
non_goals/14813,3857292,798
non_goals/14814,3857292,1244
non_goals/14815,3857292,1420
non_goals/14816,3857292,1502
non_goals/14817,3857292,1667
non_goals/14818,3857292,1793
non_goals/14819,3857292,1892
non_goals/14820,3857292,1914
non_goals/14821,3857292,2280
non_goals/14822,3857292,2295
non_goals/14823,3857292,2399
non_goals/14824,3857292,2408
non_goals/14825,3857292,2533
goals/1756,3857292,2536
non_goals/14826,3857292,2593
non_goals/14827,3857292,2596
non_goals/14828,3857292,2612
non_goals/14829,3857292,2629
non_goals/14830,3857292,2768
non_goals/14831,3857292,2788
non_goals/14832,3857292,2829
goals/1757,3857292,2895
non_goals/14833,3857292,2927
non_goals/14834,3857292,2986
non_goals/14835,3857292,3063
non_goals/14836,3857292,3247
goals/1758,3857292,3274
non_goals/14837,3857292,3302
non_goals/14838,3857292,3305
goals/1759,3857292,3445
non_goals/14839,3857292,3634
non_goals/14840,3857292,3653
non_goals/14841,3857292,3857
non_goals/14842,3857291,227
non_goals/14843,3857291,390
goals/1760,3857291,541
goals/1761,3857291,925
non_goals/14844,3857291,1893
non_goals/14845,3857291,2249
non_goals/14846,3857291,2399
goals/1762,3857291,2691
non_goals/14847,3857291,2914
non_goals/14848,3857291,2990
non_goals/14849,3857291,3198
goals/1763,3857291,3427
goals/1764,3857291,4029
goals/1765,3857291,4139
non_goals/14850,3857291,4311
non_goals/14851,3857290,429
non_goals/14852,3857290,432
non_goals/14853,3857290,521
non_goals/14854,3857290,1128
non_goals/14855,3857290,1267
non_goals/14856,3857290,1667
non_goals/14857,3857290,1698
non_goals/14858,3857290,1895
goals/1766,3857290,2016
non_goals/14859,3857290,2047
non_goals/14860,3857290,2339
non_goals/14861,3857290,2606
non_goals/14862,3857290,2614
non_goals/14863,3857290,3268
non_goals/14864,3857290,3583
non_goals/14865,3857285,53
non_goals/14866,3857285,172
non_goals/14867,3857285,349
non_goals/14868,3857285,592
non_goals/14869,3857285,674
non_goals/14870,3857285,849
non_goals/14871,3857285,925
non_goals/14872,3857285,997
non_goals/14873,3857285,1012
non_goals/14874,3857285,1111
non_goals/14875,3857285,1369
non_goals/14876,3857285,1893
non_goals/14877,3857285,1935
non_goals/14878,3857285,2069
non_goals/14879,3857285,2115
non_goals/14880,3857285,2229
non_goals/14881,3857285,2383
non_goals/14882,3857285,2453
non_goals/14883,3857285,2654
goals/1767,3857285,2720
non_goals/14884,3857285,2766
non_goals/14885,3857285,2941
non_goals/14886,3857285,2985
non_goals/14887,3857285,3096
goals/1768,3857285,3099
goals/1769,3857281,64
non_goals/14888,3857281,923
non_goals/14889,3857281,1465
goals/1770,3857281,1494
goals/1771,3857281,1702
non_goals/14890,3857281,1814
non_goals/14891,3857281,2115
non_goals/14892,3857281,2339
non_goals/14893,3857281,2385
non_goals/14894,3857281,2451
goals/1772,3857281,2926
non_goals/14895,3857281,2941
non_goals/14896,3857281,3107
non_goals/14897,3857281,3155
non_goals/14898,3857281,3161
non_goals/14899,3857281,3249
non_goals/14900,3857281,3518
non_goals/14901,3857281,3620
non_goals/14902,3857281,3630
goals/1773,3857281,3671
non_goals/14903,3857280,86
non_goals/14904,3857280,96
non_goals/14905,3857280,598
non_goals/14906,3857280,602
non_goals/14907,3857280,902
non_goals/14908,3857280,1344
non_goals/14909,3857280,1621
non_goals/14910,3857280,1626
non_goals/14911,3857280,1652
non_goals/14912,3857280,1861
non_goals/14913,3857280,1881
non_goals/14914,3857280,1945
non_goals/14915,3857280,2009
non_goals/14916,3857280,2019
non_goals/14917,3857280,2042
non_goals/14918,3857280,2542
non_goals/14919,3857280,2758
non_goals/14920,3857280,2798
non_goals/14921,3857280,2804
non_goals/14922,3857280,2919
non_goals/14923,3857280,3028
goals/1774,3857280,3133
non_goals/14924,3857280,3199
non_goals/14925,3857280,3221
non_goals/14926,3857280,3250
non_goals/14927,3857280,3286
non_goals/14928,3857279,70
non_goals/14929,3857279,114
goals/1775,3857279,393
non_goals/14930,3857279,433
non_goals/14931,3857279,812
non_goals/14932,3857279,998
goals/1776,3857279,1008
non_goals/14933,3857279,1069
goals/1777,3857279,1164
non_goals/14934,3857279,1363
non_goals/14935,3857279,1367
non_goals/14936,3857279,1504
non_goals/14937,3857279,1628
non_goals/14938,3857279,1758
non_goals/14939,3857279,1801
non_goals/14940,3857279,2156
non_goals/14941,3857279,2174
non_goals/14942,3857279,2626
non_goals/14943,3857279,2672
non_goals/14944,3857279,2683
non_goals/14945,3857279,2726
non_goals/14946,3857279,2841
non_goals/14947,3857279,2868
goals/1778,3857279,2875
goals/1779,3857279,2971
non_goals/14948,3857279,3617
non_goals/14949,3857279,3684
non_goals/14950,3857278,371
non_goals/14951,3857278,419
non_goals/14952,3857278,1193
non_goals/14953,3857278,1197
non_goals/14954,3857278,1279
non_goals/14955,3857278,1357
non_goals/14956,3857278,1443
goals/1780,3857278,1506
non_goals/14957,3857278,1542
non_goals/14958,3857278,1966
non_goals/14959,3857278,2147
non_goals/14960,3857278,2698
non_goals/14961,3857278,3384
non_goals/14962,3857278,3548
non_goals/14963,3857278,3577
non_goals/14964,3857277,339
non_goals/14965,3857277,608
non_goals/14966,3857277,754
non_goals/14967,3857277,821
non_goals/14968,3857277,1067
non_goals/14969,3857277,1895
non_goals/14970,3857277,1958
non_goals/14971,3857277,1962
non_goals/14972,3857277,2199
non_goals/14973,3857277,2204
non_goals/14974,3857277,2240
non_goals/14975,3857277,2525
non_goals/14976,3857276,100
goals/1781,3857276,203
non_goals/14977,3857276,306
non_goals/14978,3857276,482
non_goals/14979,3857276,520
goals/1782,3857276,845
non_goals/14980,3857276,1189
non_goals/14981,3857276,1641
non_goals/14982,3857276,2275
non_goals/14983,3857276,2742
non_goals/14984,3857276,2746
non_goals/14985,3857275,859
non_goals/14986,3857275,1029
non_goals/14987,3857275,1193
non_goals/14988,3857275,1701
non_goals/14989,3857275,1716
non_goals/14990,3857275,2004
goals/1783,3857275,2188
non_goals/14991,3857275,2909
non_goals/14992,3857275,2959
non_goals/14993,3857275,2966
non_goals/14994,3857275,3084
non_goals/14995,3857275,3226
non_goals/14996,3857275,3269
non_goals/14997,3857275,3330
goals/1784,3857274,219
non_goals/14998,3857274,448
non_goals/14999,3857274,1016
non_goals/15000,3857274,1157
non_goals/15001,3857274,1351
non_goals/15002,3857274,1912
non_goals/15003,3857274,1920
non_goals/15004,3857274,1921
non_goals/15005,3857274,2077
goals/1785,3857274,2080
non_goals/15006,3857274,2339
non_goals/15007,3857274,2344
non_goals/15008,3857274,2531
non_goals/15009,3857274,2630
non_goals/15010,3857274,2856
non_goals/15011,3857274,3090
non_goals/15012,3857274,3433
non_goals/15013,3857273,103
non_goals/15014,3857273,291
non_goals/15015,3857273,466
non_goals/15016,3857273,654
non_goals/15017,3857273,760
non_goals/15018,3857273,944
non_goals/15019,3857273,1365
non_goals/15020,3857273,1581
non_goals/15021,3857273,1593
non_goals/15022,3857273,1828
non_goals/15023,3857273,1832
non_goals/15024,3857273,1835
non_goals/15025,3857273,1896
non_goals/15026,3857273,1979
non_goals/15027,3857273,2184
non_goals/15028,3857273,2371
non_goals/15029,3857273,2416
non_goals/15030,3857273,2459
non_goals/15031,3857273,2489
non_goals/15032,3857273,2721
non_goals/15033,3857273,2730
non_goals/15034,3857273,2735
non_goals/15035,3857273,2784
non_goals/15036,3857273,2792
non_goals/15037,3857273,3002
non_goals/15038,3857273,3007
non_goals/15039,3857273,3021
non_goals/15040,3857273,3049
non_goals/15041,3857273,3087
goals/1786,3857273,3099
goals/1787,3857273,3129
non_goals/15042,3857272,385
non_goals/15043,3857272,391
non_goals/15044,3857272,407
non_goals/15045,3857272,689
non_goals/15046,3857272,1080
non_goals/15047,3857272,1161
non_goals/15048,3857272,1328
non_goals/15049,3857272,1607
non_goals/15050,3857272,1644
non_goals/15051,3857272,1734
non_goals/15052,3857272,1758
non_goals/15053,3857272,1894
non_goals/15054,3857272,1899
non_goals/15055,3857272,2296
non_goals/15056,3857272,2393
non_goals/15057,3857272,3289
non_goals/15058,3857272,3458
non_goals/15059,3857272,3492
non_goals/15060,3857271,278
non_goals/15061,3857271,573
non_goals/15062,3857271,671
non_goals/15063,3857271,742
goals/1788,3857271,841
goals/1789,3857271,1119
goals/1790,3857271,1183
non_goals/15064,3857271,1667
non_goals/15065,3857271,2266
non_goals/15066,3857271,2327
goals/1791,3857271,2355
goals/1792,3857271,2457
non_goals/15067,3857271,2518
non_goals/15068,3857271,2523
goals/1793,3857271,2549
non_goals/15069,3857271,2734
non_goals/15070,3857271,2942
goals/1794,3857271,3246
non_goals/15071,3857271,3629
non_goals/15072,3857268,50
non_goals/15073,3857268,86
non_goals/15074,3857268,261
non_goals/15075,3857268,267
non_goals/15076,3857268,276
non_goals/15077,3857268,364
non_goals/15078,3857268,392
non_goals/15079,3857268,484
non_goals/15080,3857268,767
non_goals/15081,3857268,893
non_goals/15082,3857268,1028
non_goals/15083,3857268,1076
non_goals/15084,3857268,1139
non_goals/15085,3857268,1152
goals/1795,3857268,1571
non_goals/15086,3857268,1672
non_goals/15087,3857268,1735
non_goals/15088,3857268,1944
non_goals/15089,3857268,2011
non_goals/15090,3857268,2343
non_goals/15091,3857268,2443
non_goals/15092,3857268,2460
non_goals/15093,3857268,2942
non_goals/15094,3857268,3050
non_goals/15095,3857268,3170
non_goals/15096,3857268,3193
non_goals/15097,3857268,3213
non_goals/15098,3857268,3332
non_goals/15099,3857268,3342
non_goals/15100,3857268,3364
non_goals/15101,3857265,233
non_goals/15102,3857265,349
non_goals/15103,3857265,901
non_goals/15104,3857265,1541
non_goals/15105,3857265,1564
non_goals/15106,3857265,1620
non_goals/15107,3857265,1914
non_goals/15108,3857265,1983
non_goals/15109,3857265,2050
non_goals/15110,3857265,2159
non_goals/15111,3857265,2266
non_goals/15112,3857265,2640
non_goals/15113,3857265,2683
non_goals/15114,3857265,3044
non_goals/15115,3857265,3118
non_goals/15116,3857265,3126
goals/1796,3857262,247
non_goals/15117,3857262,609
non_goals/15118,3857262,640
non_goals/15119,3857262,666
goals/1797,3857262,1020
non_goals/15120,3857262,1103
non_goals/15121,3857262,1282
non_goals/15122,3857262,1287
non_goals/15123,3857262,1361
non_goals/15124,3857262,1485
non_goals/15125,3857262,1523
non_goals/15126,3857262,1563
non_goals/15127,3857262,1566
non_goals/15128,3857262,1648
non_goals/15129,3857262,1690
non_goals/15130,3857262,2135
non_goals/15131,3857262,2141
non_goals/15132,3857262,2454
non_goals/15133,3857262,2507
non_goals/15134,3857262,2602
non_goals/15135,3857262,2621
non_goals/15136,3857262,2838
non_goals/15137,3857262,3233
goals/1798,3857262,3244
non_goals/15138,3857261,438
non_goals/15139,3857261,644
non_goals/15140,3857261,732
non_goals/15141,3857261,901
non_goals/15142,3857261,1318
non_goals/15143,3857261,1344
non_goals/15144,3857261,1373
non_goals/15145,3857261,1548
non_goals/15146,3857261,1702
non_goals/15147,3857261,1708
non_goals/15148,3857261,1729
goals/1799,3857261,1929
non_goals/15149,3857261,2063
goals/1800,3857261,2373
non_goals/15150,3857261,2518
non_goals/15151,3857261,2544
non_goals/15152,3857261,2699
non_goals/15153,3857261,2702
non_goals/15154,3857261,2705
non_goals/15155,3857261,2921
non_goals/15156,3857261,3066
non_goals/15157,3857261,3198
non_goals/15158,3857261,3300
non_goals/15159,3857255,370
non_goals/15160,3857255,412
non_goals/15161,3857255,467
goals/1801,3857255,598
non_goals/15162,3857255,1209
non_goals/15163,3857255,1855
non_goals/15164,3857255,2155
goals/1802,3857255,2476
goals/1803,3857255,2510
non_goals/15165,3857255,3140
non_goals/15166,3857255,3336
non_goals/15167,3857255,3678
non_goals/15168,3857255,3788
non_goals/15169,3857255,3913
non_goals/15170,3857255,4127
non_goals/15171,3857255,4148
non_goals/15172,3857255,4168
non_goals/15173,3857255,4413
non_goals/15174,3857254,72
non_goals/15175,3857254,183
non_goals/15176,3857254,506
non_goals/15177,3857254,511
non_goals/15178,3857254,849
non_goals/15179,3857254,856
non_goals/15180,3857254,1301
non_goals/15181,3857254,1541
non_goals/15182,3857254,1546
non_goals/15183,3857254,1672
non_goals/15184,3857254,1677
non_goals/15185,3857254,1845
non_goals/15186,3857254,1850
non_goals/15187,3857254,2098
non_goals/15188,3857254,2109
non_goals/15189,3857254,2114
non_goals/15190,3857254,2290
non_goals/15191,3857254,2838
non_goals/15192,3857254,2843
non_goals/15193,3857254,2846
non_goals/15194,3857254,3077
non_goals/15195,3857254,3570
non_goals/15196,3857254,3601
non_goals/15197,3857254,3667
non_goals/15198,7585,271
non_goals/15199,7585,440
non_goals/15200,7585,549
non_goals/15201,7585,816
non_goals/15202,7585,824
non_goals/15203,7585,1087
non_goals/15204,7585,1193
non_goals/15205,7585,1551
non_goals/15206,7585,1592
non_goals/15207,7585,1610
non_goals/15208,7585,1985
non_goals/15209,7585,2118
non_goals/15210,7585,2387
non_goals/15211,7585,2634
non_goals/15212,7585,2683
non_goals/15213,7585,2746
non_goals/15214,7585,2754
non_goals/15215,7585,2816
non_goals/15216,7585,2875
goals/1804,7585,2879
non_goals/15217,7585,3329
non_goals/15218,7585,3334
non_goals/15219,7585,3396
non_goals/15220,7585,3496
non_goals/15221,7585,3576
non_goals/15222,7585,3794
non_goals/15223,7585,3827
non_goals/15224,7585,3912
non_goals/15225,7570,302
non_goals/15226,7570,436
non_goals/15227,7570,522
non_goals/15228,7570,586
non_goals/15229,7570,1191
non_goals/15230,7570,1197
non_goals/15231,7570,1210
non_goals/15232,7570,1479
non_goals/15233,7570,1493
non_goals/15234,7570,1498
non_goals/15235,7570,1541
non_goals/15236,7570,1598
non_goals/15237,7570,1675
non_goals/15238,7570,2151
goals/1805,7570,2246
non_goals/15239,7570,2392
non_goals/15240,7570,2829
non_goals/15241,7570,2858
non_goals/15242,7570,3044
non_goals/15243,7570,3469
non_goals/15244,7570,3679
non_goals/15245,7570,3732
non_goals/15246,7570,3740
non_goals/15247,7570,3893
non_goals/15248,7586,22
non_goals/15249,7586,292
non_goals/15250,7586,313
non_goals/15251,7586,326
non_goals/15252,7586,332
non_goals/15253,7586,530
non_goals/15254,7586,934
non_goals/15255,7586,1127
non_goals/15256,7586,1289
non_goals/15257,7586,1350
non_goals/15258,7586,1476
non_goals/15259,7586,1500
non_goals/15260,7586,1881
non_goals/15261,7586,2041
goals/1806,7586,2510
non_goals/15262,7586,2561
non_goals/15263,7586,2564
non_goals/15264,7586,2614
non_goals/15265,7586,2629
non_goals/15266,7586,2824
non_goals/15267,7586,2861
non_goals/15268,7586,2867
non_goals/15269,7586,3048
non_goals/15270,7586,3066
non_goals/15271,7586,3225
non_goals/15272,7557,101
non_goals/15273,7557,301
non_goals/15274,7557,385
non_goals/15275,7557,604
non_goals/15276,7557,630
non_goals/15277,7557,667
non_goals/15278,7557,1005
non_goals/15279,7557,1083
non_goals/15280,7557,1400
non_goals/15281,7557,1481
goals/1807,7557,1578
non_goals/15282,7557,2141
non_goals/15283,7557,2259
non_goals/15284,7557,2401
non_goals/15285,7557,2625
non_goals/15286,7557,2651
non_goals/15287,7557,2781
non_goals/15288,7557,3094
non_goals/15289,7557,3109
non_goals/15290,7557,3114
non_goals/15291,7542,83
non_goals/15292,7542,161
goals/1808,7542,168
non_goals/15293,7542,300
non_goals/15294,7542,359
non_goals/15295,7542,454
non_goals/15296,7542,679
non_goals/15297,7542,883
non_goals/15298,7542,1157
non_goals/15299,7542,1244
non_goals/15300,7542,1405
non_goals/15301,7542,1616
non_goals/15302,7542,1738
non_goals/15303,7542,1874
non_goals/15304,7542,1878
non_goals/15305,7542,2051
non_goals/15306,7542,2063
non_goals/15307,7542,2146
non_goals/15308,7542,2270
non_goals/15309,7542,2440
non_goals/15310,7542,2763
non_goals/15311,7542,2829
non_goals/15312,7542,2869
non_goals/15313,7542,3106
non_goals/15314,7542,3149
non_goals/15315,7542,3240
non_goals/15316,8656,371
non_goals/15317,8656,534
non_goals/15318,8656,577
non_goals/15319,8656,640
non_goals/15320,8656,930
non_goals/15321,8656,1059
non_goals/15322,8656,1108
non_goals/15323,8656,1346
non_goals/15324,8656,1796
non_goals/15325,8656,1984
non_goals/15326,8656,2156
non_goals/15327,8656,2194
goals/1809,8656,2231
non_goals/15328,8656,2321
non_goals/15329,8656,2324
non_goals/15330,8656,2400
non_goals/15331,8656,2578
non_goals/15332,8656,2609
non_goals/15333,8656,2752
non_goals/15334,8656,2782
non_goals/15335,8656,3036
non_goals/15336,8656,3064
non_goals/15337,8656,3324
non_goals/15338,8656,3329
non_goals/15339,8656,3410
non_goals/15340,8656,3604
non_goals/15341,8656,3645
non_goals/15342,8656,3754
goals/1810,8656,3796
non_goals/15343,8656,3912
non_goals/15344,8656,3923
non_goals/15345,8656,4011
non_goals/15346,7554,115
non_goals/15347,7554,135
goals/1811,7554,216
non_goals/15348,7554,524
goals/1812,7554,1200
non_goals/15349,7554,1274
goals/1813,7554,1277
non_goals/15350,7554,1315
non_goals/15351,7554,2265
goals/1814,7554,2270
non_goals/15352,7554,2392
non_goals/15353,7554,2662
non_goals/15354,7554,2779
goals/1815,7554,2837
non_goals/15355,7554,2960
non_goals/15356,7554,3550
non_goals/15357,7554,3569
non_goals/15358,7550,169
non_goals/15359,7550,194
non_goals/15360,7550,201
goals/1816,7550,217
non_goals/15361,7550,314
non_goals/15362,7550,397
non_goals/15363,7550,525
non_goals/15364,7550,614
non_goals/15365,7550,757
non_goals/15366,7550,920
non_goals/15367,7550,926
non_goals/15368,7550,1069
non_goals/15369,7550,1205
non_goals/15370,7550,1210
non_goals/15371,7550,1418
non_goals/15372,7550,1618
non_goals/15373,7550,1637
non_goals/15374,7550,1739
non_goals/15375,7550,1993
non_goals/15376,7550,2068
non_goals/15377,7550,2082
goals/1817,7550,2086
non_goals/15378,7550,2249
non_goals/15379,7550,2927
non_goals/15380,7550,3076
non_goals/15381,7550,3116
non_goals/15382,7550,3137
non_goals/15383,7550,3186
goals/1818,7550,3337
non_goals/15384,7550,3471
non_goals/15385,7548,177
non_goals/15386,7548,366
non_goals/15387,7548,608
non_goals/15388,7548,709
non_goals/15389,7548,981
non_goals/15390,7548,1128
non_goals/15391,7548,1225
non_goals/15392,7548,1249
non_goals/15393,7548,1392
non_goals/15394,7548,1711
non_goals/15395,7548,2087
non_goals/15396,7548,2117
non_goals/15397,7548,2127
non_goals/15398,7548,2383
non_goals/15399,7548,2430
non_goals/15400,7548,2471
non_goals/15401,7548,2494
non_goals/15402,7548,2611
non_goals/15403,7548,2846
non_goals/15404,7548,2863
non_goals/15405,7548,2953
non_goals/15406,7548,3029
non_goals/15407,7548,3309
non_goals/15408,7548,3392
goals/1819,7548,3468
non_goals/15409,7548,3564
goals/1820,7548,3713
non_goals/15410,7578,410
non_goals/15411,7578,528
non_goals/15412,7578,636
non_goals/15413,7578,935
non_goals/15414,7578,940
non_goals/15415,7578,944
non_goals/15416,7578,1031
non_goals/15417,7578,1195
non_goals/15418,7578,1741
non_goals/15419,7578,1888
non_goals/15420,7578,1954
non_goals/15421,7578,2293
non_goals/15422,7578,2805
non_goals/15423,7578,2872
non_goals/15424,7578,2965
non_goals/15425,7578,3337
non_goals/15426,7578,3375
non_goals/15427,7578,3380
non_goals/15428,7578,3413
non_goals/15429,7578,3550
goals/1821,7578,3569
non_goals/15430,7578,3742
non_goals/15431,7553,277
non_goals/15432,7553,375
non_goals/15433,7553,553
non_goals/15434,7553,778
non_goals/15435,7553,782
non_goals/15436,7553,787
non_goals/15437,7553,793
non_goals/15438,7553,892
non_goals/15439,7553,1279
non_goals/15440,7553,1436
non_goals/15441,7553,1505
non_goals/15442,7553,1513
non_goals/15443,7553,1786
non_goals/15444,7553,1834
non_goals/15445,7553,1857
non_goals/15446,7553,1865
non_goals/15447,7553,1986
non_goals/15448,7553,2050
non_goals/15449,7553,2056
non_goals/15450,7553,2138
non_goals/15451,7553,2184
non_goals/15452,7553,2216
goals/1822,7553,2316
non_goals/15453,7553,2381
non_goals/15454,7553,2483
non_goals/15455,7553,2765
non_goals/15456,7553,3056
non_goals/15457,7553,3145
goals/1823,7553,3163
non_goals/15458,7544,108
non_goals/15459,7544,543
non_goals/15460,7544,625
non_goals/15461,7544,913
goals/1824,7544,945
non_goals/15462,7544,1019
non_goals/15463,7544,1068
non_goals/15464,7544,1228
non_goals/15465,7544,1661
non_goals/15466,7544,2739
non_goals/15467,7544,2818
non_goals/15468,7544,2875
non_goals/15469,7544,3213
non_goals/15470,7544,3273
non_goals/15471,7544,3276
non_goals/15472,7544,3572
non_goals/15473,7544,3736
non_goals/15474,7544,3789
non_goals/15475,7544,3794
non_goals/15476,7544,3859
non_goals/15477,7536,56
non_goals/15478,7536,146
non_goals/15479,7536,284
non_goals/15480,7536,303
non_goals/15481,7536,554
non_goals/15482,7536,841
non_goals/15483,7536,961
non_goals/15484,7536,1128
non_goals/15485,7536,1547
non_goals/15486,7536,1583
non_goals/15487,7536,1624
non_goals/15488,7536,1668
goals/1825,7536,2049
non_goals/15489,7536,2255
non_goals/15490,7536,2260
non_goals/15491,7536,2317
goals/1826,7536,2788
goals/1827,7536,3011
non_goals/15492,7555,55
non_goals/15493,7555,166
non_goals/15494,7555,573
non_goals/15495,7555,707
non_goals/15496,7555,1208
goals/1828,7555,1468
non_goals/15497,7555,1949
non_goals/15498,7555,2073
non_goals/15499,7555,2163
non_goals/15500,7555,2183
non_goals/15501,7555,2228
non_goals/15502,7555,2427
non_goals/15503,7555,2438
non_goals/15504,7555,2452
non_goals/15505,7555,2845
goals/1829,7555,2939
non_goals/15506,7555,3005
goals/1830,7555,3093
non_goals/15507,7555,3205
non_goals/15508,7555,3211
non_goals/15509,7555,3326
non_goals/15510,7555,3447
non_goals/15511,7555,3486
non_goals/15512,7546,93
non_goals/15513,7546,294
non_goals/15514,7546,522
non_goals/15515,7546,550
non_goals/15516,7546,605
non_goals/15517,7546,658
non_goals/15518,7546,940
non_goals/15519,7546,1226
non_goals/15520,7546,1383
non_goals/15521,7546,1424
goals/1831,7546,1428
non_goals/15522,7546,1817
non_goals/15523,7546,1821
non_goals/15524,7546,2167
non_goals/15525,7546,2420
non_goals/15526,7546,2581
non_goals/15527,7546,2860
non_goals/15528,7546,2897
non_goals/15529,7546,3154
non_goals/15530,7546,3380
non_goals/15531,7546,3654
non_goals/15532,7546,3673
non_goals/15533,7546,3733
non_goals/15534,7539,745
non_goals/15535,7539,748
non_goals/15536,7539,905
non_goals/15537,7539,1473
non_goals/15538,7539,1608
non_goals/15539,7539,1753
non_goals/15540,7539,2026
non_goals/15541,7539,2068
non_goals/15542,7539,2159
goals/1832,7539,2273
non_goals/15543,7539,2542
non_goals/15544,7539,2627
non_goals/15545,7539,3001
goals/1833,7539,3226
non_goals/15546,7539,3346
non_goals/15547,7538,404
non_goals/15548,7538,679
non_goals/15549,7538,690
non_goals/15550,7538,914
non_goals/15551,7538,919
non_goals/15552,7538,1188
non_goals/15553,7538,1295
non_goals/15554,7538,1470
non_goals/15555,7538,1505
non_goals/15556,7538,1511
non_goals/15557,7538,1628
non_goals/15558,7538,1759
non_goals/15559,7538,1841
non_goals/15560,7538,2000
non_goals/15561,7538,2035
non_goals/15562,7538,2304
non_goals/15563,7538,2311
non_goals/15564,7538,2374
non_goals/15565,7538,2660
non_goals/15566,7538,2993
non_goals/15567,7576,388
non_goals/15568,7576,841
non_goals/15569,7576,1045
goals/1834,7576,1148
non_goals/15570,7576,1238
non_goals/15571,7576,1642
non_goals/15572,7576,1811
non_goals/15573,7576,1959
goals/1835,7576,2025
non_goals/15574,7576,2292
goals/1836,7576,2575
goals/1837,7576,2720
non_goals/15575,7576,3170
non_goals/15576,7576,3222
non_goals/15577,7576,3532
non_goals/15578,7576,3789
non_goals/15579,7576,4025
non_goals/15580,7576,4054
non_goals/15581,7565,120
non_goals/15582,7565,154
non_goals/15583,7565,542
non_goals/15584,7565,548
non_goals/15585,7565,1106
non_goals/15586,7565,1236
non_goals/15587,7565,1377
goals/1838,7565,1427
non_goals/15588,7565,1590
non_goals/15589,7565,1843
non_goals/15590,7565,2280
non_goals/15591,7565,2381
non_goals/15592,7565,2530
non_goals/15593,7565,2640
non_goals/15594,7565,2731
goals/1839,7565,2796
non_goals/15595,7565,2861
